ID	DOCULECT	CONCEPT	VALUE	TOKENS	COGIDS	BORID
4011	Nanchang	path	lu²¹	l u ²¹	707	927
4012	Meixian	path	lu⁵³	l u ⁵³	707	927
4013	Guilin	path	lu²¹	l u ²¹	707	927
4014	Guangzhou	path	lou²²	l ou ²²	707	927
4015	Fuzhou	path	tuo²⁴²	t w o ²⁴²	708	928
4016	Xiamen	path	lɔ²²	l ɔ ²²	707	925
186	Beijing	person	ʐən³⁵	ʐ ə n ³⁵	38	929
187	Ha_erbin	person	in²⁴	i n ²⁴	38	929
188	Jinan	person	ʐẽ⁵³	ʐ ẽ ⁵³	38	929
189	Rongcheng	person	in⁵²	i n ⁵²	38	929
190	Taiyuan	person	zəŋ²¹	z ə ŋ ²¹	38	929
191	Xi_an	person	ʐẽ²⁴	ʐ ẽ ²⁴	38	929
192	Chengdu	person	zən²¹	z ə n ²¹	38	929
193	Nanjing	person	ʐɛn¹³	ʐ ɛ n ¹³	38	929
194	Jixi	person	iɑ̃⁴⁴	j ɑ̃ ⁴⁴	38	931
195	Suzhou	person	ȵin¹³	ɲ i n ¹³	38	929
196	Wenzhou	person	naŋ³⁴¹	n a ŋ ³⁴¹	837	932
197	Changsha	person	ʐən¹³	ʐ ə n ¹³	38	933
198	Loudi	person	nin¹³	n i n ¹³	38	929
199	Nanchang	person	lɨn⁴⁵	l ɨ n ⁴⁵	38	934
200	Meixian	person	ŋin¹¹	ŋ i n ¹¹	38	929
201	Guilin	person	liŋ²²	l i ŋ ²²	38	929
202	Guangzhou	person	iɐn²¹	j ɐ n ²¹	38	929
203	Fuzhou	person	nøyŋ⁵³	n øy ŋ ⁵³	837	930
204	Xiamen	person	laŋ²⁴	l a ŋ ²⁴	837	930
1376	Beijing	play	uar³⁵	w a ³⁵	285	937
1377	Ha_erbin	play	uar²⁴	w a ²⁴	285	937
1378	Jinan	play	vər⁵³	v ə ⁵³	285	937
1379	Rongcheng	play	uɛr³⁵	w ɛ ³⁵	285	937
1380	Taiyuan	play	sua⁵³	s w a ⁵³	286	938
1381	Xi_an	play	fɑ⁵³	f ɑ ⁵³	286	938
1382	Chengdu	play	sua⁵³	s w a ⁵³	286	938
1383	Nanjing	play	uɑ̃¹³	w ɑ̃ ¹³	285	937
1384	Jixi	play	sɿ⁵⁵	s ɿ ⁵⁵	287	939
1385	Suzhou	play	bəʔ²³* siã⁴¹²⁻¹³	b ə ʔ ²³ + s j ã ⁴¹²	71 288	943
1386	Wenzhou	play	sɿ⁴⁴	s ɿ ⁴⁴	287	939
1387	Changsha	play	uan¹³	w a n ¹³	285	937
1388	Loudi	play	sɔ⁴²	s ɔ ⁴²	286	938
1389	Nanchang	play	uan⁴⁵	w a n ⁴⁵	285	937
1390	Meixian	play	kau³¹	k au ³¹	289	940
1391	Meixian	play	liau⁵³	l j au ⁵³	290	941
1392	Guilin	play	suᴀ²³	s w a̠ ²³	286	938
1393	Guangzhou	play	uan²¹	w a n ²¹	285	937
1394	Fuzhou	play	hi⁵⁵⁻⁵³ hie²¹²	h i ⁵⁵ + h j e ²¹²	287 291	935
1395	Fuzhou	play	kʰa⁵⁵ lieu⁵³	kʰ a ⁵⁵ + l j eu ⁵³	279 292	936
1396	Xiamen	play	tsʰit³²*⁻⁵ tʰo²⁴	tsʰ i t ³² + tʰ o ²⁴	293 294	942
3894	Beijing	pull	lᴀ⁵⁵	l a̠ ⁵⁵	397	944
3895	Ha_erbin	pull	la⁴⁴	l a ⁴⁴	397	945
3896	Jinan	pull	la²¹⁴	l a ²¹⁴	397	946
3897	Rongcheng	pull	la²¹⁴	l a ²¹⁴	397	947
3898	Taiyuan	pull	la²¹	l a ²¹	397	948
3899	Xi_an	pull	lɑ²¹	l ɑ ²¹	397	959
3900	Chengdu	pull	la⁴⁵	l a ⁴⁵	397	949
3901	Nanjing	pull	lɑ³¹	l ɑ ³¹	397	950
3902	Jixi	pull	lɔ⁵⁵	l ɔ ⁵⁵	397	951
3903	Suzhou	pull	lɑ⁴⁴	l ɑ ⁴⁴	397	952
3904	Wenzhou	pull	la⁴⁴	l a ⁴⁴	397	953
3905	Changsha	pull	la³³	l a ³³	397	954
3906	Changsha	pull	tsʰə⁴¹	tsʰ ə ⁴¹	216	955
3907	Loudi	pull	la⁴⁴	l a ⁴⁴	397	956
3908	Loudi	pull	tʰiɤ⁴⁴	tʰ j ɤ ⁴⁴	700	961
3909	Nanchang	pull	la⁴²	l a ⁴²	397	957
3910	Meixian	pull	paŋ³³	p a ŋ ³³	701	962
3911	Guilin	pull	tʰuo⁴²	tʰ w o ⁴²	702	963
3912	Guangzhou	pull	lai⁵³	l ai ⁵³	851	964
3913	Fuzhou	pull	pɛiʔ⁵	p ɛi ʔ ⁵	621	960
3914	Xiamen	pull	la⁵⁵	l a ⁵⁵	397	958
1312	Beijing	push	tʰuei⁵⁵	tʰ w ei ⁵⁵	268	965
1313	Ha_erbin	push	tʰuei⁴⁴	tʰ w ei ⁴⁴	268	965
1314	Jinan	push	tʰuei²¹⁴	tʰ w ei ²¹⁴	268	965
1315	Rongcheng	push	tʰei⁵²	tʰ ei ⁵²	268	965
1316	Taiyuan	push	tʰuei²¹	tʰ w ei ²¹	268	965
1317	Xi_an	push	tʰuei²¹	tʰ w ei ²¹	268	965
1318	Xi_an	push	ɕiæ̃²¹	ɕ j æ̃ ²¹	269	966
1319	Chengdu	push	tʰuei⁴⁵	tʰ w ei ⁴⁵	268	965
1320	Nanjing	push	tʰuei³¹	tʰ w ei ³¹	268	965
1321	Jixi	push	tʰa⁵⁵	tʰ a ⁵⁵	268	965
1322	Suzhou	push	tʰᴇ⁴⁴	tʰ e̞ ⁴⁴	268	965
1323	Wenzhou	push	də³⁴¹	d ə ³⁴¹	270	967
1324	Changsha	push	tʰei³³	tʰ ei ³³	268	965
1325	Changsha	push	ɕyẽ³³	ɕ ɥ ẽ ³³	271	968
1326	Loudi	push	nɤn³⁵	n ɤ n ³⁵	272	969
1327	Nanchang	push	tʰui⁴²	tʰ w i ⁴²	268	965
1328	Meixian	push	tʰui³³	tʰ w i ³³	268	965
1329	Guilin	push	tʰei⁴²	tʰ ei ⁴²	268	965
1330	Guangzhou	push	tʰøy⁵³	tʰ øy ⁵³	268	965
1331	Fuzhou	push	tʰiaŋ³²	tʰ j a ŋ ³²	273	970
1332	Fuzhou	push	søyŋ³²	s øy ŋ ³²	274	971
1333	Fuzhou	push	tʰuoi⁵⁵	tʰ w oi ⁵⁵	268	965
1334	Xiamen	push	tu⁵⁵	t u ⁵⁵	268	965
2035	Beijing	rain	y²¹³	y ²¹³	405	973
2036	Ha_erbin	rain	y²¹³	y ²¹³	405	973
2037	Jinan	rain	y⁴⁵	y ⁴⁵	405	973
2038	Rongcheng	rain	y²¹⁴	y ²¹⁴	405	973
2039	Taiyuan	rain	y⁵³	y ⁵³	405	973
2040	Xi_an	rain	y⁵³	y ⁵³	405	973
2041	Chengdu	rain	y⁵³	y ⁵³	405	973
2042	Nanjing	rain	y¹¹	y ¹¹	405	973
2043	Jixi	rain	y²¹³	y ²¹³	405	973
2044	Suzhou	rain	ɦy²³¹	ɦ y ²³¹	405	973
2045	Wenzhou	rain	v²⁴	v u ²⁴	405	973
2046	Changsha	rain	y⁴¹	y ⁴¹	405	973
2047	Loudi	rain	y⁴²	y ⁴²	405	973
2048	Nanchang	rain	y²¹³	y ²¹³	405	973
2049	Meixian	rain	i³¹	i ³¹	405	973
2050	Guilin	rain	y²³	y ²³	405	973
2051	Guangzhou	rain	y²³	y ²³	405	973
2052	Fuzhou	rain	y³²	y ³²	405	972
2053	Xiamen	rain	hɔ²²	h ɔ ²²	405	973
3482	Beijing	red	xuŋ³⁵	x u ŋ ³⁵	654	974
3483	Ha_erbin	red	xuŋ²⁴	x u ŋ ²⁴	654	974
3484	Jinan	red	xuŋ⁵³	x u ŋ ⁵³	654	974
3485	Rongcheng	red	xoŋ³⁵	x o ŋ ³⁵	654	974
3486	Taiyuan	red	xuŋ²¹	x u ŋ ²¹	654	974
3487	Xi_an	red	xuŋ²⁴	x u ŋ ²⁴	654	974
3488	Chengdu	red	xoŋ²¹	x o ŋ ²¹	654	974
3489	Nanjing	red	xoŋ¹³	x o ŋ ¹³	654	974
3490	Jixi	red	fɑ̃⁴⁴	f ɑ̃ ⁴⁴	654	974
3491	Suzhou	red	ɦoŋ¹³	ɦ o ŋ ¹³	654	974
3492	Wenzhou	red	ɦoŋ³⁴¹	ɦ o ŋ ³⁴¹	654	974
3493	Changsha	red	xən¹³	x ə n ¹³	654	974
3494	Loudi	red	ɣɤn¹³	ɣ ɤ n ¹³	654	974
3495	Nanchang	red	fuŋ⁴⁵	f u ŋ ⁴⁵	654	974
3496	Meixian	red	fuŋ¹¹	f u ŋ ¹¹	654	974
3497	Guilin	red	xɤn²²	x ɤ n ²²	654	974
3498	Guangzhou	red	hoŋ²¹	h o ŋ ²¹	654	974
3499	Fuzhou	red	øyŋ⁵³	øy ŋ ⁵³	654	974
3500	Xiamen	red	aŋ²¹	a ŋ ²¹	654	974
1970	Beijing	rightside	iou⁵¹⁻⁵³ piən⁵⁵	j ou ⁵¹ + p j ə n ⁵⁵	395 396	979
1971	Ha_erbin	rightside	iou⁵³ piar⁴⁴	j ou ⁵³ + p j a ⁴⁴	395 396	979
1972	Ha_erbin	rightside	iou⁵³ piar⁴⁴ la⁰	j ou ⁵³ + p j a ⁴⁴ + l a ⁰	395 396 397	981
1973	Jinan	rightside	iou³¹ piər⁰	j ou ³¹ + p j ə ⁰	395 396	979
1974	Rongcheng	rightside	iou³³⁴ piər⁵²	j ou ³³⁴ + p j ə ⁵²	395 396	979
1975	Taiyuan	rightside	iəu⁴⁵ pie²¹ pie²¹⁻⁴⁵	j əu ⁴⁵ + p j e ²¹ + p j e ²¹	395 396 396	980
1976	Xi_an	rightside	iou⁴⁴ ŋæ̃r⁰	j ou ⁴⁴ + ŋ æ̃ ⁰	395 398	982
1977	Chengdu	rightside	iou²¹³ səu⁵³	j ou ²¹³ + s əu ⁵³	395 182	977
1978	Chengdu	rightside	iəu²¹³ səu⁵³ piən⁵⁵	j əu ²¹³ + s əu ⁵³ + p j ə n ⁵⁵	395 182 396	978
1979	Nanjing	rightside	iəɯ⁴⁴ pien³¹	j əɯ ⁴⁴ + p j e n ³¹	395 396	979
1980	Jixi	rightside	iɵ³¹⁻⁵³ pẽ⁵⁵	j ɵ ³¹ + p ẽ ⁵⁵	395 396	979
1981	Suzhou	rightside	ɦiʏ¹³⁻²² miɪ²³¹	ɦ j ʏ ¹³ + m j ɪ ²³¹	395 399	983
1982	Wenzhou	rightside	jiau²²⁻³³ mai⁰	j au ²² + m ai ⁰	395 399	983
1983	Changsha	rightside	iəu¹¹ piẽ³³	j əu ¹¹ + p j ẽ ³³	395 396	979
1984	Loudi	rightside	io¹¹ piæ⁴⁴⁻³³	j o ¹¹ + p ĩ ⁴⁴	395 396	979
1985	Nanchang	rightside	iu²¹ piɛn⁴²	j u ²¹ + p j ɛ n ⁴²	395 396	979
1986	Meixian	rightside	iu⁵³⁻⁵⁵ pʰien⁵³	j u ⁵³ + pʰ j e n ⁵³	395 400	984
1987	Guilin	rightside	iou²¹ piã⁴²⁻²²	j ou ²¹ + p j ã ⁴²	395 396	979
1988	Guangzhou	rightside	iɐu²² pin⁵³	j ɐu ²² + p i n ⁵³	395 396	979
1989	Fuzhou	rightside	tuai²⁴²⁻⁵⁵ βɛiŋ⁵⁵	t w ai ²⁴² + β ɛi ŋ ⁵⁵	34 396	976
1990	Fuzhou	rightside	tsiaŋ²¹²⁻⁵⁵ mɛiŋ⁵⁵	ts j a ŋ ²¹² + m ɛi ŋ ⁵⁵	401 396	985
1991	Xiamen	rightside	iu²²⁻²¹ pian⁵⁵	j u ²² + p j a n ⁵⁵	395 396	975
3425	Beijing	river	xɤ³⁵	x ɤ ³⁵	394	994
3426	Ha_erbin	river	xɤ²⁴	x ɤ ²⁴	394	994
3427	Jinan	river	xɤ⁵³	x ɤ ⁵³	394	994
3428	Rongcheng	river	xuɔ³⁵	x w ɔ ³⁵	394	994
3429	Taiyuan	river	xɤ²¹	x ɤ ²¹	394	994
3430	Xi_an	river	xuo²⁴	x w o ²⁴	394	994
3431	Chengdu	river	xo²¹	x o ²¹	394	994
3432	Nanjing	river	xo¹³	x o ¹³	394	994
3433	Jixi	river	xɵ⁴⁴	x ɵ ⁴⁴	394	986
3434	Suzhou	river	ɦəu¹³	ɦ əu ¹³	394	987
3435	Wenzhou	river	vu³⁴¹	v u ³⁴¹	394	988
3436	Changsha	river	xo¹³	x o ¹³	394	989
3437	Loudi	river	ɣo¹³	ɣ o ¹³	394	990
3438	Nanchang	river	ho²⁴	h o ²⁴	394	991
3439	Meixian	river	ho¹¹	h o ¹¹	394	992
3440	Guilin	river	xuo²²	x w o ²²	394	994
3441	Guangzhou	river	hɔ²¹	h ɔ ²¹	394	994
3442	Fuzhou	river	o⁵³	o ⁵³	394	993
3443	Xiamen	river	kʰue⁵⁵	kʰ w e ⁵⁵	394	994
3444	Beijing	river_2	tɕiɑŋ⁵⁵	tɕ j ɑ ŋ ⁵⁵	653	1004
3445	Ha_erbin	river_2	tɕiaŋ⁴⁴	tɕ j a ŋ ⁴⁴	653	1004
3446	Jinan	river_2	tɕiɑŋ²¹⁴	tɕ j ɑ ŋ ²¹⁴	653	1004
3447	Rongcheng	river_2	ciaŋ⁵²	c j a ŋ ⁵²	653	995
3448	Taiyuan	river_2	tɕɪɒ̃²¹	tɕ j ɒ̃ ²¹	653	996
3449	Xi_an	river_2	tɕiɑŋ²¹	tɕ j ɑ ŋ ²¹	653	997
3450	Chengdu	river_2	tɕiaŋ⁴⁵	tɕ j a ŋ ⁴⁵	653	998
3451	Nanjing	river_2	tɕiɑ̃³¹	tɕ j ɑ̃ ³¹	653	999
3452	Jixi	river_2	kõ⁵⁵	k õ ⁵⁵	653	1004
3453	Suzhou	river_2	kɑ̃⁴⁴	k ɑ̃ ⁴⁴	653	1004
3454	Wenzhou	river_2	kuɔ⁴⁴	k w ɔ ⁴⁴	653	1004
3455	Changsha	river_2	tɕian³³	tɕ j a n ³³	653	1000
3456	Loudi	river_2	tɔŋ⁴⁴	t ɔ ŋ ⁴⁴	653	1001
3457	Nanchang	river_2	kɔŋ⁴²	k ɔ ŋ ⁴²	653	1004
3458	Meixian	river_2	koŋ³³	k o ŋ ³³	653	1004
3459	Guilin	river_2	tɕiɑŋ⁴²	tɕ j ɑ ŋ ⁴²	653	1002
3460	Guangzhou	river_2	kɔŋ⁵³	k ɔ ŋ ⁵³	653	1004
3461	Fuzhou	river_2	k²ɤn⁵⁵	k øy n ⁵⁵	653	1004
3462	Xiamen	river_2	kaŋ⁵⁵	k a ŋ ⁵⁵	653	1003
3230	Beijing	root	kər⁵⁵	k ə ⁵⁵	93	1007
3231	Ha_erbin	root	kən⁴⁴	k ə n ⁴⁴	93	1007
3232	Jinan	root	kẽ²¹⁴	k ẽ ²¹⁴	93	1007
3233	Rongcheng	root	kən⁵²	k ə n ⁵²	93	1007
3234	Taiyuan	root	kəŋ²¹	k ə ŋ ²¹	93	1007
3235	Xi_an	root	kẽ²¹	k ẽ ²¹	93	1007
3236	Chengdu	root	kən⁴⁵	k ə n ⁴⁵	93	1007
3237	Nanjing	root	kən³¹	k ə n ³¹	93	1007
3238	Jixi	root	kɑ̃⁵⁵	k ɑ̃ ⁵⁵	93	1007
3239	Suzhou	root	kən⁴⁴	k ə n ⁴⁴	93	1007
3240	Wenzhou	root	ky⁴⁴	k y ⁴⁴	93	1007
3241	Wenzhou	root	dʑyɔ³⁴¹	dʑ ɥ ɔ ³⁴¹	627	1006
3242	Changsha	root	kən³³	k ə n ³³	93	1007
3243	Changsha	root	təu³³ tsɿ⁰	t əu ³³ + ts ɿ ⁰	223 19	1005
3244	Loudi	root	kẽ⁴⁴	k ẽ ⁴⁴	93	1007
3245	Nanchang	root	kiɛn⁴²	k j ɛ n ⁴²	93	1007
3246	Meixian	root	kin³³	k i n ³³	93	1007
3247	Guilin	root	kɤn⁴²	k ɤ n ⁴²	93	1007
3248	Guangzhou	root	kɐn⁵⁵	k ɐ n ⁵⁵	93	1007
3249	Fuzhou	root	kyŋ⁵⁵	k y ŋ ⁵⁵	93	1007
3250	Xiamen	root	kun⁵⁵	k u n ⁵⁵	93	1007
686	Beijing	rope	ʂəŋ³⁵	ʂ ə ŋ ³⁵	153	1008
687	Ha_erbin	rope	ʂəŋ²⁴ tsɿ⁰	ʂ ə ŋ ²⁴ + ts ɿ ⁰	153 19	1009
688	Jinan	rope	ʂəŋ⁵³⁻⁴⁵ tsɿ⁰	ʂ ə ŋ ⁵³ + ts ɿ ⁰	153 19	1009
689	Rongcheng	rope	ʂəŋ³⁵ tsɿ⁰	ʂ ə ŋ ³⁵ + ts ɿ ⁰	153 19	1009
690	Taiyuan	rope	səŋ²¹	s ə ŋ ²¹	153	1008
691	Taiyuan	rope	səŋ²¹ tsəʔ⁰	s ə ŋ ²¹ + ts ə ʔ ⁰	153 19	1009
692	Xi_an	rope	ʂəŋ²⁴	ʂ ə ŋ ²⁴	153	1008
693	Chengdu	rope	suən²¹⁻⁵⁵ tsɿ⁵³	s w ə n ²¹ + ts ɿ ⁵³	153 19	1014
694	Chengdu	rope	suən²¹⁻⁵⁵ sər²¹	s w ə n ²¹ + s ə r ²¹	153 154	1015
695	Chengdu	rope	so²¹⁻⁵⁵ sər²¹	s o ²¹ + s ə ²¹	154 35	1012
696	Chengdu	rope	so²¹⁻⁵⁵ tsɿ²¹	s o ²¹ + ts ɿ ²¹	154 19	1011
697	Nanjing	rope	sən¹³⁻¹¹ tsɿ⁰	s ə n ¹³ + ts ɿ ⁰	153 19	1009
698	Jixi	rope	ɕiɑ̃⁴⁴	ɕ j ɑ̃ ⁴⁴	153	1008
699	Suzhou	rope	zən¹³	z ə n ¹³	153	1008
700	Wenzhou	rope	zeŋ³⁴¹	z e ŋ ³⁴¹	153	1008
701	Changsha	rope	sən¹³ tsɿ⁰	s ə n ¹³ + ts ɿ ⁰	153 19	1009
702	Changsha	rope	so²⁴ tsɿ⁰	s o ²⁴ + ts ɿ ⁰	154 19	1011
703	Loudi	rope	ʑin¹³ tsɿ⁰	ʑ i n ¹³ + ts ɿ ⁰	153 19	1009
704	Nanchang	rope	sɨn⁴⁵ tsɿ⁰	s ɨ n ⁴⁵ + ts ɿ ⁰	153 19	1009
705	Meixian	rope	sok¹	s o k ¹	154	1010
706	Guilin	rope	suo⁵⁵ tse²³⁻³³	s w o ⁵⁵ + ts e ²³	154 19	1011
707	Guangzhou	rope	seŋ²¹	s e ŋ ²¹	153	1008
708	Fuzhou	rope	soʔ²⁴*	s o ʔ ²⁴	154	1010
709	Xiamen	rope	soʔ³²*⁻⁵ a⁵³	s o ʔ ³² + Ø a ⁵³	154 797	1013
3107	Beijing	rotten	fu²¹⁴⁻²¹ lan⁵¹	f u ²¹⁴ + l a n ⁵¹	607 608	1022
3108	Ha_erbin	rotten	fu²¹³⁻²¹ lan⁵³	f u ²¹³ + l a n ⁵³	607 608	1022
3109	Jinan	rotten	fu²¹⁴⁻⁵⁴ læ̃⁰	f u ²¹⁴ + l æ̃ ⁰	607 608	1022
3110	Rongcheng	rotten	lɐn³³⁴ lə⁰	l ɐ n ³³⁴ + l ə ⁰	608 5	1025
3111	Taiyuan	rotten	fu⁵³ læ̃⁴⁵	f u ⁵³ + l æ̃ ⁴⁵	607 608	1022
3112	Xi_an	rotten	læ̃⁴⁴	l æ̃ ⁴⁴	608	1023
3113	Chengdu	rotten	lan²¹³	l a n ²¹³	608	1023
3114	Nanjing	rotten	lɑ̃⁴⁴	l ɑ̃ ⁴⁴	608	1023
3115	Nanjing	rotten	fu¹¹⁻²² lɑ̃⁴⁴⁻²²	f u ¹¹ + l ɑ̃ ⁴⁴	607 608	1022
3116	Jixi	rotten	nɔ³¹	n ɔ ³¹	608	1023
3117	Suzhou	rotten	lᴇ²³¹	l e̞ ²³¹	608	1023
3118	Wenzhou	rotten	la²²⁻³³ tsʰɿ⁰	l a ²² + tsʰ ɿ ⁰	608 245	1024
3119	Wenzhou	rotten	vøy²² la²²⁻⁴²	v øy ²² + l a ²²	607 608	1016
3120	Changsha	rotten	fu⁴¹ lan¹¹	f u ⁴¹ + l a n ¹¹	607 608	1017
3121	Loudi	rotten	xu⁴² lã¹¹	x u ⁴² + l ã ¹¹	607 608	1018
3122	Nanchang	rotten	fu²⁴ lan²¹	f u ²⁴ + l a n ²¹	607 608	1022
3123	Meixian	rotten	fu³¹ lan⁵³	f u ³¹ + l a n ⁵³	607 608	1019
3124	Guilin	rotten	fu²³ lã²¹	f u ²³ + l ã ²¹	607 608	1022
3125	Guangzhou	rotten	lan²²	l a n ²²	608	1023
3126	Guangzhou	rotten	fu²² lan²²	f u ²² + l a n ²²	607 608	1020
3127	Fuzhou	rotten	pou²⁴²	p ou ²⁴²	607	1021
3128	Fuzhou	rotten	aŋ³²⁻⁵⁵ pou²⁴²	a ŋ ³² + p ou ²⁴²	609 607	1027
3129	Fuzhou	rotten	aŋ³²	a ŋ ³²	609	1026
3130	Xiamen	rotten	nuã²²	n w ã ²²	608	1023
2054	Beijing	round	yɛn³⁵	ɥ ɛ n ³⁵	406	1030
2055	Ha_erbin	round	yan²⁴	ɥ a n ²⁴	406	1030
2056	Jinan	round	yæ̃⁵³	ɥ æ̃ ⁵³	406	1030
2057	Rongcheng	round	tʰɐn³⁵	tʰ ɐ n ³⁵	407	1032
2058	Taiyuan	round	ye²¹	ɥ e ²¹	406	1030
2059	Xi_an	round	yæ̃²⁴	ɥ æ̃ ²⁴	406	1030
2060	Chengdu	round	yan²¹	ɥ a n ²¹	406	1030
2061	Nanjing	round	yen¹³	ɥ e n ¹³	406	1030
2062	Jixi	round	yẽ⁴⁴	ɥ ẽ ⁴⁴	406	1030
2063	Suzhou	round	ɦiø¹³	ɦ j ø ¹³	406	1030
2064	Wenzhou	round	jy³⁴¹	j y ³⁴¹	406	1028
2065	Changsha	round	yẽ¹³	ɥ ẽ ¹³	406	1030
2066	Loudi	round	uĩ¹³ tʰue⁴⁴	w ĩ ¹³ + tʰ w e ⁴⁴	406 408	1031
2067	Nanchang	round	yon⁴⁵	ɥ o n ⁴⁵	406	1030
2068	Meixian	round	ian¹¹	j a n ¹¹	406	1030
2069	Guilin	round	yã²²	ɥ ã ²²	406	1030
2070	Guangzhou	round	yn²¹	y n ²¹	406	1030
2071	Fuzhou	round	ieŋ⁵³	j e ŋ ⁵³	406	1029
2072	Xiamen	round	iæ²⁴	ĩ ²⁴	406	1030
375	Beijing	rub	tsʰɑ⁵⁵	tsʰ ɑ ⁵⁵	104	1033
376	Ha_erbin	rub	tsʰa⁴⁴	tsʰ a ⁴⁴	104	1033
377	Jinan	rub	tsʰa²¹⁴	tsʰ a ²¹⁴	104	1033
378	Rongcheng	rub	tsʰa²¹⁴	tsʰ a ²¹⁴	104	1033
379	Taiyuan	rub	tsʰaʔ²	tsʰ a ʔ ²	104	1033
380	Taiyuan	rub	tɕʰie²¹	tɕʰ j e ²¹	105	1034
381	Xi_an	rub	tsʰɑ²¹	tsʰ ɑ ²¹	104	1033
382	Chengdu	rub	tsʰa²¹	tsʰ a ²¹	104	1033
383	Chengdu	rub	kʰai⁴⁵	kʰ ai ⁴⁵	106	1035
384	Nanjing	rub	tsʰɑʔ⁵	tsʰ ɑ ʔ ⁵	104	1033
385	Nanjing	rub	kʰɛ³¹	kʰ ɛ ³¹	106	1035
386	Jixi	rub	tsʰaʔ³²*	tsʰ a ʔ ³²	104	1033
387	Suzhou	rub	kʰɑ⁴⁴	kʰ ɑ ⁴⁴	106	1035
388	Wenzhou	rub	tsʰa⁴¹	tsʰ a ⁴¹	104	1033
389	Changsha	rub	tsʰa²⁴	tsʰ a ²⁴	104	1033
390	Loudi	rub	kʰa¹³	kʰ a ¹³	106	1040
391	Nanchang	rub	tsʰaʔ⁵	tsʰ a ʔ ⁵	104	1033
392	Nanchang	rub	ŋai⁴²	ŋ ai ⁴²	107	1036
393	Nanchang	rub	mot⁵	m o t ⁵	108	1037
394	Nanchang	rub	kʰai⁴²	kʰ ai ⁴²	106	1035
395	Meixian	rub	mat¹	m a t ¹	108	1037
396	Guilin	rub	mɑ⁵⁵	m ɑ ⁵⁵	108	1037
397	Guangzhou	rub	tsʰat³	tsʰ a t ³	104	1033
398	Fuzhou	rub	kaŋ³²	k a ŋ ³²	109	1038
399	Xiamen	rub	tsʰit³²*	tsʰ i t ³²	110	1039
1825	Beijing	salt	iɛn³⁵	j ɛ n ³⁵	367	1043
1826	Ha_erbin	salt	ian²⁴	j a n ²⁴	367	1043
1827	Jinan	salt	iæ̃⁵³	j æ̃ ⁵³	367	1043
1828	Rongcheng	salt	iɐn⁵²	j ɐ n ⁵²	367	1043
1829	Taiyuan	salt	ɕie²¹ ie²¹	ɕ j e ²¹ + j e ²¹	368 367	1045
1830	Xi_an	salt	iæ̃²⁴	j æ̃ ²⁴	367	1043
1831	Chengdu	salt	iɛn²¹⁻⁵⁵ pa⁵⁵	j ɛ n ²¹ + p a ⁵⁵	367 309	1044
1832	Nanjing	salt	ien¹³	j e n ¹³	367	1043
1833	Jixi	salt	iẽ⁴⁴	j ẽ ⁴⁴	367	1043
1834	Suzhou	salt	ɦiɪ¹³	ɦ j ɪ ¹³	367	1043
1835	Wenzhou	salt	ji³⁴¹	j i ³⁴¹	367	1043
1836	Changsha	salt	iẽ¹³	j ẽ ¹³	367	1043
1837	Loudi	salt	niæ¹³	n ĩ ¹³	367	1043
1838	Nanchang	salt	iɛn⁴⁵	j ɛ n ⁴⁵	367	1043
1839	Meixian	salt	iam¹¹	j a m ¹¹	367	1043
1840	Guilin	salt	iã²²	j ã ²²	367	1043
1841	Guangzhou	salt	im²¹	i m ²¹	367	1043
1842	Fuzhou	salt	sieŋ⁵³	s j e ŋ ⁵³	367	1041
1843	Xiamen	salt	iam²⁴	j a m ²⁴	367	1042
564	Beijing	sand	ʂᴀ⁵⁵	ʂ a̠ ⁵⁵	138	1046
565	Ha_erbin	sand	ʂa⁴⁴ tsɿ⁰	ʂ a ⁴⁴ + ts ɿ ⁰	138 19	1048
566	Jinan	sand	ʂa²¹⁴⁻²¹ tsɿ⁰	ʂ a ²¹⁴ + ts ɿ ⁰	138 19	1048
567	Rongcheng	sand	ʂa⁵²	ʂ a ⁵²	138	1046
568	Taiyuan	sand	sa²¹	s a ²¹	138	1046
569	Xi_an	sand	sɑ²¹ tsɿ⁰	s ɑ ²¹ + ts ɿ ⁰	138 19	1048
570	Chengdu	sand	sa⁴⁵	s a ⁴⁵	138	1046
571	Chengdu	sand	sa⁴⁵ sa⁵⁵	s a ⁴⁵ + s a ⁵⁵	138 138	1047
572	Chengdu	sand	sa⁴⁵ tsɿ⁰	s a ⁴⁵ + ts ɿ ⁰	138 19	1048
573	Nanjing	sand	sɑ³¹ tsɿ⁰	s ɑ ³¹ + ts ɿ ⁰	138 19	1048
574	Jixi	sand	so⁵⁵ tsɿ⁰	s o ⁵⁵ + ts ɿ ⁰	138 19	1048
575	Suzhou	sand	so⁴⁴	s o ⁴⁴	138	1046
576	Wenzhou	sand	so⁴⁴	s o ⁴⁴	138	1046
577	Changsha	sand	sa³³ tsɿ⁰	s a ³³ + ts ɿ ⁰	138 19	1048
578	Changsha	sand	sa³³ po¹³ tsɿ⁰	s a ³³ + p o ¹³ + ts ɿ ⁰	138 28 19	1049
579	Loudi	sand	sɔ⁴⁴ tsɿ⁰	s ɔ ⁴⁴ + ts ɿ ⁰	138 19	1048
580	Nanchang	sand	sa⁴² tsɿ⁰	s a ⁴² + ts ɿ ⁰	138 19	1048
