ID	DOCULECT	SUBGROUP	CONCEPT_ID	CONCEPT	CONCEPT_CHINESE	TOKENS	CHRACTERS	COGID	WENYAN
3479	Guangzhou	Yue	164	black	黑	h ɐ k ³	黑	272	2
3480	Fuzhou	Min	164	black	黑	u ⁵⁵	烏	703	1
3481	Xiamen	Min	164	black	黑	ɔ ⁵⁵	烏	703	1
3482	Beijing	Mandarin	165	red	紅	x u ŋ ³⁵	紅	704	2
3483	Ha_erbin	Mandarin	165	red	紅	x u ŋ ²⁴	紅	704	2
3484	Jinan	Mandarin	165	red	紅	x u ŋ ⁵³	紅	704	2
3485	Rongcheng	Mandarin	165	red	紅	x o ŋ ³⁵	紅	704	2
3486	Taiyuan	Jin	165	red	紅	x u ŋ ²¹	紅	704	2
3487	Xi_an	Mandarin	165	red	紅	x u ŋ ²⁴	紅	704	2
3488	Chengdu	Mandarin	165	red	紅	x o ŋ ²¹	紅	704	2
3489	Nanjing	Mandarin	165	red	紅	x o ŋ ¹³	紅	704	2
3490	Jixi	Hui	165	red	紅	f ɑ̃ ⁴⁴	紅	704	2
3491	Suzhou	Wu	165	red	紅	ɦ o ŋ ¹³	紅	704	2
3492	Wenzhou	Wu	165	red	紅	ɦ o ŋ ³⁴¹	紅	704	2
3493	Changsha	Xiang	165	red	紅	x ə n ¹³	紅	704	2
3494	Loudi	Xiang	165	red	紅	ɣ ɤ n ¹³	紅	704	2
3495	Nanchang	Gan	165	red	紅	f u ŋ ⁴⁵	紅	704	2
3496	Meixian	Hakka	165	red	紅	f u ŋ ¹¹	紅	704	2
3497	Guilin	Pinghua	165	red	紅	x ɤ n ²²	紅	704	2
3498	Guangzhou	Yue	165	red	紅	h o ŋ ²¹	紅	704	2
3499	Fuzhou	Min	165	red	紅	øy ŋ ⁵³	紅	704	1
3500	Xiamen	Min	165	red	紅	a ŋ ²¹	紅	704	1
3501	Beijing	Mandarin	166	thick	厚	x ou ⁵¹	厚	705	2
3502	Ha_erbin	Mandarin	166	thick	厚	x ou ⁵³	厚	705	2
3503	Ha_erbin	Mandarin	166	thick	厚	x ou ⁵³ + ʂ ʅ ⁰	厚	705	2
3504	Jinan	Mandarin	166	thick	厚	x ou ³¹	厚	705	2
3505	Rongcheng	Mandarin	166	thick	厚	x ou ³³⁴	厚	705	2
3506	Taiyuan	Jin	166	thick	厚	x əu ⁴⁵	厚	705	2
3507	Xi_an	Mandarin	166	thick	厚	x ou ⁴⁴	厚	705	2
3508	Chengdu	Mandarin	166	thick	厚	x əu ²¹³	厚	705	2
3509	Nanjing	Mandarin	166	thick	厚	x əɯ ⁴⁴	厚	705	2
3510	Jixi	Hui	166	thick	厚	x i ²¹³	厚	705	2
3511	Suzhou	Wu	166	thick	厚	ɦ ʏ ²³¹	厚	705	3
3512	Wenzhou	Wu	166	thick	厚	g au ²⁴	厚	705	1
3513	Changsha	Xiang	166	thick	厚	x əu ⁴¹	厚	705	2
3514	Loudi	Xiang	166	thick	厚	ɣ ɤ ¹¹	厚	705	2
3515	Nanchang	Gan	166	thick	厚	h ɛu ²¹	厚	705	2
3516	Meixian	Hakka	166	thick	厚	pʰ u n ³³	賁	706	2
3517	Guilin	Pinghua	166	thick	厚	x ai ²⁵ + ɕ i ²²	厚	705	3
3518	Guangzhou	Yue	166	thick	厚	h ɐu ²³	厚	705	2
3519	Fuzhou	Min	166	thick	厚	k au ²⁴²	厚	705	1
3520	Xiamen	Min	166	thick	厚	k au ²²	厚	705	1
3521	Beijing	Mandarin	167	breathe	呼吸	x u ⁵⁵ + ɕ i ⁵⁵	呼 吸	707	2 2
3522	Ha_erbin	Mandarin	167	breathe	呼吸	x u ⁴⁴ + ɕ i ⁴⁴	呼 吸	707	2 2
3523	Jinan	Mandarin	167	breathe	呼吸	x u ²¹⁴ + ɕ i ²¹⁴	呼 吸	707	2 2
3524	Rongcheng	Mandarin	167	breathe	呼吸	ʈʂʰ ɐ n ²¹⁴ + cʰ j ə ³³⁴	喘 氣	708	2 2
3525	Taiyuan	Jin	167	breathe	呼吸	tsʰ w ə ʔ ² + tɕʰ i ⁴⁵	出 氣	709	2 2
3526	Xi_an	Mandarin	167	breathe	呼吸	x u ²¹ + ɕ i ²¹	呼 吸	707	2 2
3527	Chengdu	Mandarin	167	breathe	呼吸	f u ⁴⁵ + ɕ i ²¹	呼 吸	707	2 2
3528	Nanjing	Mandarin	167	breathe	呼吸	ʈʂʰ w ɑ̃ ¹¹ + tɕʰ i ⁴⁴	喘 氣	708	2 2
3529	Nanjing	Mandarin	167	breathe	呼吸	x u ³¹ + ɕ i ʔ ⁵	呼 吸	707	2 2
3530	Jixi	Hui	167	breathe	呼吸	tʰ i ²¹³ + tsʰ ɿ ³⁵	𢻕 氣	710	2 2
3531	Suzhou	Wu	167	breathe	呼吸	tʰ ʏ ⁵² + tɕʰ i ⁴¹²	𢻕 氣	710	3 2
3532	Wenzhou	Wu	167	breathe	呼吸	tʰ au ²⁴² + tsʰ ɿ ⁵¹	𢻕 氣	710	3 2
3533	Wenzhou	Wu	167	breathe	呼吸	f u ⁴⁴ + ɕ j ai ⁴¹	呼 吸	707	2 2
3534	Changsha	Xiang	167	breathe	呼吸	f u ³³ + tɕ i ²⁴	呼 吸	707	2 3
3535	Changsha	Xiang	167	breathe	呼吸	tɕʰ y ²⁴ + tɕʰ i ⁵⁵	出 氣	709	2 2
3536	Loudi	Xiang	167	breathe	呼吸	tɕʰ y ¹³ + tɕʰ i ³⁵	出 氣	709	2 2
3537	Nanchang	Gan	167	breathe	呼吸	f u ⁴² + ɕ i t ⁵	呼 吸	707	2 2
3538	Nanchang	Gan	167	breathe	呼吸	ɕ i t ⁵ + tɕʰ i ²⁴	吸 氣	711	2 2
3539	Meixian	Hakka	167	breathe	呼吸	tʰ eu ⁵³ + ç i ⁵³	透 氣	712	2 2
3540	Guilin	Pinghua	167	breathe	呼吸	tsʰ w ã ²³ + tɕʰ i ²⁵	喘 氣	708	2 2
3541	Guangzhou	Yue	167	breathe	呼吸	f u ⁵⁵ + kʰ ɐ p ⁵	呼 吸	707	2 1
3542	Fuzhou	Min	167	breathe	呼吸	h u ⁵⁵ + h ɛi ʔ ²⁴	呼 吸	707	2 2
3543	Xiamen	Min	167	breathe	呼吸	h ɔ ⁵⁵ + kʰ i ⁵³	呼 氣	713	2 2
3544	Beijing	Mandarin	168	lake	湖	x u ³⁵	湖	714	2
3545	Ha_erbin	Mandarin	168	lake	湖	x u ²⁴	湖	714	2
3546	Jinan	Mandarin	168	lake	湖	x u ⁵³	湖	714	2
3547	Rongcheng	Mandarin	168	lake	湖	x u ³⁵	湖	714	2
3548	Taiyuan	Jin	168	lake	湖	x u ²¹	湖	714	2
3549	Xi_an	Mandarin	168	lake	湖	x u ²⁴	湖	714	2
3550	Chengdu	Mandarin	168	lake	湖	f u ²¹	湖	714	2
3551	Nanjing	Mandarin	168	lake	湖	x u ¹³	湖	714	2
3552	Jixi	Hui	168	lake	湖	f u ⁴⁴	湖	714	2
3553	Suzhou	Wu	168	lake	湖	ɦ əu ¹³	湖	714	2
3554	Wenzhou	Wu	168	lake	湖	v u ³⁴¹	湖	714	2
3555	Changsha	Xiang	168	lake	湖	f u ¹³	湖	714	2
3556	Loudi	Xiang	168	lake	湖	x u ¹³	湖	714	2
3557	Nanchang	Gan	168	lake	湖	f u ⁴⁵	湖	714	2
3558	Meixian	Hakka	168	lake	湖	f u ¹¹	湖	714	2
3559	Guilin	Pinghua	168	lake	湖	f u ²²	湖	714	2
3560	Guangzhou	Yue	168	lake	湖	u ²¹	湖	714	2
3561	Fuzhou	Min	168	lake	湖	h u ⁵³	湖	714	2
3562	Xiamen	Min	168	lake	湖	ɔ ²⁴	湖	714	2
3563	Beijing	Mandarin	169	flower	花	x w a ⁵⁵	花	715	2
3564	Ha_erbin	Mandarin	169	flower	花	x w a ⁴⁴	花	715	2
3565	Jinan	Mandarin	169	flower	花	x w a ²¹⁴	花	715	2
3566	Rongcheng	Mandarin	169	flower	花	x w a ⁵²	花	715	2
3567	Taiyuan	Jin	169	flower	花	x w a ²¹	花	715	2
3568	Xi_an	Mandarin	169	flower	花	x w ɑ ²¹	花	715	2
3569	Chengdu	Mandarin	169	flower	花	x w a ⁴⁵	花	715	2
3570	Nanjing	Mandarin	169	flower	花	x w ɑ ³¹	花	715	2
3571	Jixi	Hui	169	flower	花	x o ⁵⁵ + n̩ ⁰	花	715	2
3572	Suzhou	Wu	169	flower	花	h o ⁴⁴	花	715	2
3573	Wenzhou	Wu	169	flower	花	h o ⁴⁴	花	715	2
3574	Changsha	Xiang	169	flower	花	f a ³³	花	715	2
3575	Loudi	Xiang	169	flower	花	x ɔ ⁴⁴	花	715	2
3576	Nanchang	Gan	169	flower	花	f a ⁴⁵	花	715	2
3577	Meixian	Hakka	169	flower	花	f a ³³ + v e ⁰	花	715	2
3578	Guilin	Pinghua	169	flower	花	f a̠ ⁴²	花	715	2
3579	Guangzhou	Yue	169	flower	花	f a ⁵⁵	花	715	2
3580	Fuzhou	Min	169	flower	花	h w a ⁵⁵	花	715	2
3581	Xiamen	Min	169	flower	花	h w e ⁵⁵ + j a ⁵³	花	715	1
3582	Xiamen	Min	169	flower	花	h w e ⁵⁵	花	715	1
3583	Beijing	Mandarin	170	bad	壞	x ai ⁵¹	壞	716	2
3584	Ha_erbin	Mandarin	170	bad	壞	x w ai ⁵³	壞	716	2
3585	Jinan	Mandarin	170	bad	壞	x w ɛ ³¹	壞	716	2
3586	Rongcheng	Mandarin	170	bad	壞	x w ai ³³⁴	壞	716	2
3587	Taiyuan	Jin	170	bad	壞	x w ai ⁴⁵	壞	716	2
3588	Xi_an	Mandarin	170	bad	壞	x w ɛ ⁴⁴	壞	716	2
3589	Chengdu	Mandarin	170	bad	壞	x w ai ²¹³	壞	716	2
3590	Nanjing	Mandarin	170	bad	壞	x w ɛ ⁴⁴	壞	716	2
3591	Jixi	Hui	170	bad	壞	v ɔ ³¹	壞	716	2
3592	Suzhou	Wu	170	bad	壞	tɕʰ j ʏ ⁴⁴	恘	717	2
3593	Suzhou	Wu	170	bad	壞	w ɑ ⁴¹²	壞	716	2
3594	Wenzhou	Wu	170	bad	壞	m ə ³⁴¹	毛	718	2
3595	Changsha	Xiang	170	bad	壞	f ai ¹¹	壞	716	2
3596	Changsha	Xiang	170	bad	壞	k w ai ⁴¹	拐	719	2
3597	Loudi	Xiang	170	bad	壞	ɣ w a ¹¹	壞	716	2
3598	Nanchang	Gan	170	bad	壞	f ai ²¹	壞	716	2
3599	Meixian	Hakka	170	bad	壞	f ai ⁵³	壞	716	2
3600	Meixian	Hakka	170	bad	壞	p e ³¹	鄙	720	2
3601	Guilin	Pinghua	170	bad	壞	f ai ²¹	壞	716	2
3602	Guangzhou	Yue	170	bad	壞	w ai ²²	壞	716	2
3603	Fuzhou	Min	170	bad	壞	pʰ ai ³²	痞	721	1
3604	Fuzhou	Min	170	bad	壞	ŋ ai ⁵³	獃	588	2
3605	Xiamen	Min	170	bad	壞	pʰ ai ⁵³	痞	721	1
3606	Beijing	Mandarin	171	yellow	黃	x w ɑ ŋ ³⁵	黃	722	2
3607	Ha_erbin	Mandarin	171	yellow	黃	x w a ŋ ²⁴	黃	722	2
3608	Jinan	Mandarin	171	yellow	黃	x w ɑ ŋ ⁵³	黃	722	2
3609	Rongcheng	Mandarin	171	yellow	黃	x w a ŋ ³⁵	黃	722	2
3610	Taiyuan	Jin	171	yellow	黃	x w ɒ̃ ²¹	黃	722	2
3611	Xi_an	Mandarin	171	yellow	黃	x w ɑ ŋ ²⁴	黃	722	2
3612	Chengdu	Mandarin	171	yellow	黃	x w a ŋ ²¹	黃	722	2
3613	Nanjing	Mandarin	171	yellow	黃	x w ɑ̃ ¹³	黃	722	2
3614	Jixi	Hui	171	yellow	黃	õ ⁴⁴	黃	722	2
3615	Suzhou	Wu	171	yellow	黃	ɦ w ɑ̃ ¹³	黃	722	2
3616	Wenzhou	Wu	171	yellow	黃	ɦ w ɔ ³⁴¹	黃	722	2
3617	Changsha	Xiang	171	yellow	黃	w a n ¹³	黃	722	2
3618	Loudi	Xiang	171	yellow	黃	ɣ ɔ ŋ ¹³	黃	722	2
3619	Nanchang	Gan	171	yellow	黃	w ɔ ŋ ⁴⁵	黃	722	2
3620	Meixian	Hakka	171	yellow	黃	v o ŋ ¹¹	黃	722	2
3621	Guilin	Pinghua	171	yellow	黃	w ɑ ŋ ²²	黃	722	2
3622	Guangzhou	Yue	171	yellow	黃	w ɔ ŋ ²¹	黃	722	2
3623	Fuzhou	Min	171	yellow	黃	w o ŋ ⁵³	黃	722	1
3624	Xiamen	Min	171	yellow	黃	ŋ̍ ²⁴	黃	722	1
3625	Beijing	Mandarin	172	ash	灰	x w ei ⁵⁵	灰	536	2
3626	Ha_erbin	Mandarin	172	ash	灰	x w ei ⁴⁴	灰	536	2
3627	Jinan	Mandarin	172	ash	灰	x w ei ²¹³	灰	536	2
3628	Rongcheng	Mandarin	172	ash	灰	x w ei ⁵²	灰	536	2
3629	Taiyuan	Jin	172	ash	灰	x w ei ²¹	灰	536	2
3630	Xi_an	Mandarin	172	ash	灰	x w ei ²¹	灰	536	2
3631	Chengdu	Mandarin	172	ash	灰	x w ei ⁴⁵	灰	536	2
3632	Nanjing	Mandarin	172	ash	灰	x w ei ³¹	灰	536	2
3633	Jixi	Hui	172	ash	灰	f a ⁵⁵	灰	536	2
3634	Suzhou	Wu	172	ash	灰	h w e̞ ⁴⁴	灰	536	2
3635	Wenzhou	Wu	172	ash	灰	f ai ⁴⁴	灰	536	2
3636	Changsha	Xiang	172	ash	灰	f ei ³³	灰	536	2
3637	Loudi	Xiang	172	ash	灰	x w e ⁴⁴	灰	536	2
3638	Nanchang	Gan	172	ash	灰	f ɨi ⁴²	灰	536	2
3639	Meixian	Hakka	172	ash	灰	f oi ³³	灰	536	2
3640	Guilin	Pinghua	172	ash	灰	f ei ⁴²	灰	536	2
3641	Guangzhou	Yue	172	ash	灰	f w i ⁵³	灰	536	2
3642	Fuzhou	Min	172	ash	灰	h w oi ⁵⁵ + h w oi ⁵⁵	灰 灰	723	2 2
3643	Fuzhou	Min	172	ash	灰	h w oi ⁵⁵	灰	536	2
3644	Xiamen	Min	172	ash	灰	h e ⁵⁵	灰	536	1
3645	Beijing	Mandarin	173	live(alive)	活的	x w o ³⁵ + t ɤ ⁰	活	724	2
3646	Ha_erbin	Mandarin	173	live(alive)	活的	x w o ²⁴ + t y ⁰	活	724	2
3647	Jinan	Mandarin	173	live(alive)	活的	x w ɤ ⁵³ + t i ⁰	活	724	2
3648	Rongcheng	Mandarin	173	live(alive)	活的	x w ɔ ³⁵ + t ə ⁰	活	724	2
3649	Taiyuan	Jin	173	live(alive)	活的	x w ə ʔ ⁵⁴ + t ə ʔ ⁰	活	724	2
3650	Xi_an	Mandarin	173	live(alive)	活的	x w o ²⁴ + t i ⁰	活	724	2
3651	Chengdu	Mandarin	173	live(alive)	活的	x o ²¹ + l i ⁵⁵	活	724	2
3652	Nanjing	Mandarin	173	live(alive)	活的	x o ʔ ⁵ + t i ⁰	活	724	2
3653	Jixi	Hui	173	live(alive)	活的	v o ʔ ³² + n o ʔ ³²	活	724	2
3654	Suzhou	Wu	173	live(alive)	活的	ɦ w ə ²³ + k ə ʔ ⁴	活	724	3
3655	Wenzhou	Wu	173	live(alive)	活的	dʑ i ²² + g i ⁰	健	725	2
3656	Changsha	Xiang	173	live(alive)	活的	x o ²⁴ + t i ⁰	活	724	2
3657	Loudi	Xiang	173	live(alive)	活的	x w e ³⁵ + k ɤ ⁰	活	724	2
3658	Nanchang	Gan	173	live(alive)	活的	w o t ²¹ + k o ⁴²	活	724	2
3659	Meixian	Hakka	173	live(alive)	活的	s a ŋ ³³ + ŋ e ⁵³	生	726	2
3660	Guilin	Pinghua	173	live(alive)	活的	x w o ²² + k ɤ ⁰ + t e ³³	活	724	2
3661	Guangzhou	Yue	173	live(alive)	活的	s a ŋ ⁵³ + k ɛ ³³	生	726	2
3662	Fuzhou	Min	173	live(alive)	活的	w a ʔ ⁵ + k i ⁵³	活	724	1
3663	Xiamen	Min	173	live(alive)	活的	w a ʔ ⁵ + e ⁰	活	724	1
3664	Beijing	Mandarin	174	fire	火	x w o ²¹⁴	火	727	2
3665	Ha_erbin	Mandarin	174	fire	火	x w o ²¹³	火	727	2
3666	Jinan	Mandarin	174	fire	火	x w ɤ ⁴⁵	火	727	2
3667	Rongcheng	Mandarin	174	fire	火	x w ɔ ²¹⁴	火	727	2
3668	Taiyuan	Jin	174	fire	火	x w ɤ ⁵³	火	727	2
3669	Xi_an	Mandarin	174	fire	火	x w o ⁵³	火	727	2
3670	Chengdu	Mandarin	174	fire	火	x o ⁵³	火	727	2
3671	Nanjing	Mandarin	174	fire	火	x o ¹¹	火	727	2
3672	Jixi	Hui	174	fire	火	x ɵ ²¹³	火	727	3
3673	Suzhou	Wu	174	fire	火	h əu ⁵²	火	727	3
3674	Wenzhou	Wu	174	fire	火	f u ²⁴²	火	727	3
3675	Changsha	Xiang	174	fire	火	x o ⁴¹	火	727	3
3676	Loudi	Xiang	174	fire	火	x o ⁴²	火	727	3
3677	Nanchang	Gan	174	fire	火	f o ²¹³	火	727	3
3678	Meixian	Hakka	174	fire	火	f o ³¹	火	727	3
3679	Guilin	Pinghua	174	fire	火	x w o ²³	火	727	2
3680	Guangzhou	Yue	174	fire	火	f ɔ ³⁵	火	727	2
3681	Fuzhou	Min	174	fire	火	h w oi ³²	火	727	1
3682	Xiamen	Min	174	fire	火	h e ⁵³	火	727	1
3683	Beijing	Mandarin	175	egg	雞蛋	tɕ i ⁵⁵ + t a n ⁵¹	雞 蛋	728	2 2
3684	Ha_erbin	Mandarin	175	egg	雞蛋	tɕ i ⁴⁴ + t a n ⁵³	雞 蛋	728	2 2
3685	Jinan	Mandarin	175	egg	雞蛋	tɕ i ²¹⁴ + t æ̃ ⁴¹	雞 蛋	728	2 2
3686	Rongcheng	Mandarin	175	egg	雞蛋	c i ⁵² + t ɐ n ²¹⁴	雞 蛋	728	3 2
3687	Taiyuan	Jin	175	egg	雞蛋	tɕ i ²¹ + t æ̃ ⁴⁵	雞 蛋	728	2 2
3688	Xi_an	Mandarin	175	egg	雞蛋	tɕ i ²¹ + t æ̃ ⁰	雞 蛋	728	2 2
3689	Chengdu	Mandarin	175	egg	雞蛋	tɕ i ⁴⁵ + t a n ²¹³	雞 蛋	728	2 2
3690	Nanjing	Mandarin	175	egg	雞蛋	tɕ i ³¹ + t ɑ̃ ⁴⁴	雞 蛋	728	2 2
3691	Jixi	Hui	175	egg	雞蛋	ts ɿ ⁵⁵ + ts ɿ ²¹³	雞 子	729	2 2
3692	Suzhou	Wu	175	egg	雞蛋	tɕ i ⁴⁴ + d e̞ ²³¹	雞 蛋	728	2 2
3693	Wenzhou	Wu	175	egg	雞蛋	ts ɿ ⁴⁴ + l a ŋ ²⁴	雞 卵	730	2 2
3694	Changsha	Xiang	175	egg	雞蛋	tɕ i ³³ + t a n ¹¹	雞 蛋	728	2 2
3695	Loudi	Xiang	175	egg	雞蛋	tɕ i ⁴⁴ + d ã ¹¹	雞 蛋	728	2 2
3696	Nanchang	Gan	175	egg	雞蛋	tɕʰ i ⁴² + tʰ a n ²¹	雞 蛋	728	2 2
3697	Meixian	Hakka	175	egg	雞蛋	k e ³³ + l o n ³¹	雞 卵	730	2 2
3698	Guilin	Pinghua	175	egg	雞蛋	tɕ i ⁴² + t ã ²¹	雞 蛋	728	2 2
3699	Guangzhou	Yue	175	egg	雞蛋	k ɐi ⁵³ + t a n ²²	雞 蛋	728	2 2
3700	Fuzhou	Min	175	egg	雞蛋	k j e ⁵⁵ + l ɔu ŋ ²⁴²	雞 卵	730	1 1
3701	Xiamen	Min	175	egg	雞蛋	k w e ⁵⁵ + n ŋ̍ ²²	雞 卵	730	1 1
3702	Beijing	Mandarin	176	sharp	尖	tɕ j ɛ n ⁵⁵	尖	731	2
3703	Ha_erbin	Mandarin	176	sharp	尖	tɕ j a n ⁴⁴	尖	731	2
3704	Jinan	Mandarin	176	sharp	尖	tɕ j æ̃ ²¹⁴	尖	731	2
3705	Rongcheng	Mandarin	176	sharp	尖	ts j ɛ ⁵²	尖	731	2
3706	Taiyuan	Jin	176	sharp	尖	tɕ j e ²¹	尖	731	2
3707	Xi_an	Mandarin	176	sharp	尖	tɕ j æ̃ ²¹	尖	731	2
3708	Chengdu	Mandarin	176	sharp	尖	tɕ j ɛ n ⁴⁵	尖	731	2
3709	Nanjing	Mandarin	176	sharp	尖	tɕ j e n ³¹	尖	731	2
3710	Jixi	Hui	176	sharp	尖	ts ẽ ⁵⁵	尖	731	2
3711	Suzhou	Wu	176	sharp	尖	ts i ⁴⁴	尖	731	2
3712	Wenzhou	Wu	176	sharp	尖	tɕ i ⁴⁴	尖	731	2
3713	Changsha	Xiang	176	sharp	尖	tɕ j a n ³³	尖	731	2
3714	Loudi	Xiang	176	sharp	尖	tɕ ĩ ⁴⁴	尖	731	2
3715	Nanchang	Gan	176	sharp	尖	tɕ j ɛ n ⁴²	尖	731	2
3716	Meixian	Hakka	176	sharp	尖	ts j a m ³³	尖	731	2
3717	Guilin	Pinghua	176	sharp	尖	tɕ j ã ⁴²	尖	731	2
3718	Guangzhou	Yue	176	sharp	尖	ts i m ⁵³	尖	731	2
3719	Fuzhou	Min	176	sharp	尖	ts j e ŋ ⁵⁵	尖	731	2
3720	Xiamen	Min	176	sharp	尖	ts j a m ⁵⁵	尖	731	2
3721	Beijing	Mandarin	177	horn	角	tɕ j ɑu ²¹⁴	角	732	2
3722	Ha_erbin	Mandarin	177	horn	角	tɕ j au ²¹³	角	732	2
3723	Jinan	Mandarin	177	horn	角	tɕ ɥ ɤ ²¹⁴	角	732	2
3724	Rongcheng	Mandarin	177	horn	角	c ɥ ɔ ²¹⁴	角	732	3
3725	Taiyuan	Jin	177	horn	角	tɕ ɥ ə ʔ ²	角	732	3
3726	Xi_an	Mandarin	177	horn	角	tɕ ɥ o ²¹	角	732	3
3727	Chengdu	Mandarin	177	horn	角	tɕ ɥ o ²¹ + tɕ ɥ o ²¹	角 角	733	3 3
3728	Nanjing	Mandarin	177	horn	角	k o ʔ ⁵	角	732	2
3729	Jixi	Hui	177	horn	角	k o ʔ ³²	角	732	2
3730	Jixi	Hui	177	horn	角	tɕ ɥ o ʔ ³² + n̩ ⁰	角	732	3
3731	Suzhou	Wu	177	horn	角	k o ʔ ⁴	角	732	2
3732	Wenzhou	Wu	177	horn	角	k o ⁴¹	角	732	2
3733	Changsha	Xiang	177	horn	角	tɕ j o ²⁴	角	732	3
3734	Loudi	Xiang	177	horn	角	k o ¹³	角	732	2
3735	Nanchang	Gan	177	horn	角	k ɔ ʔ ⁵	角	732	2
3736	Meixian	Hakka	177	horn	角	k o k ¹ + v e ⁰	角	732	2
3737	Guilin	Pinghua	177	horn	角	k ɑu ⁵⁵	角	732	2
3738	Guangzhou	Yue	177	horn	角	k ɔ k ³	角	732	2
3739	Fuzhou	Min	177	horn	角	k øy ʔ ²⁴ + k ɔy ʔ ²⁴	角 角	733	1 1
3740	Xiamen	Min	177	horn	角	k a k ³²	角	732	2
3741	Beijing	Mandarin	178	foot	腳	tɕ j ɑu ²¹⁴	腳	251	2
3742	Ha_erbin	Mandarin	178	foot	腳	tɕ j au ²¹³	腳	251	2
3743	Ha_erbin	Mandarin	178	foot	腳	tɕ j au ²¹³ + j a ⁴⁴ + ts ɿ ⁰	腳	251	2
3744	Jinan	Mandarin	178	foot	腳	tɕ ɥ ɤ ²¹⁴	腳	251	2
3745	Rongcheng	Mandarin	178	foot	腳	c ɥ ɔ ²¹⁴	腳	251	2
3746	Taiyuan	Jin	178	foot	腳	tɕ j au ⁵³	腳	251	3
3747	Xi_an	Mandarin	178	foot	腳	tɕ ɥ o ²¹	腳	251	2
3748	Chengdu	Mandarin	178	foot	腳	tɕ ɥ o ²¹ + p ə ⁵³	腳	251	2
3749	Nanjing	Mandarin	178	foot	腳	tɕ j o ʔ ⁵	腳	251	2
3750	Jixi	Hui	178	foot	腳	tɕ ɥ o ʔ ³²	腳	251	2
3751	Suzhou	Wu	178	foot	腳	tɕ j ɑ ʔ ⁴	腳	251	2
3752	Wenzhou	Wu	178	foot	腳	tɕ j a ⁴¹	腳	251	2
3753	Changsha	Xiang	178	foot	腳	tɕ j o ²⁴	腳	251	2
3754	Loudi	Xiang	178	foot	腳	d j o ¹³	腳	251	2
3755	Nanchang	Gan	178	foot	腳	tɕ j o ʔ ⁵	腳	251	2
3756	Meixian	Hakka	178	foot	腳	k j o k ¹	腳	251	2
3757	Guilin	Pinghua	178	foot	腳	ɕ y ⁵⁵ + t e ²²	膝	305	2
3758	Guangzhou	Yue	178	foot	腳	k œ k ³	腳	251	2
3759	Fuzhou	Min	178	foot	腳	kʰ a ⁵⁵	骹	734	1
3760	Xiamen	Min	178	foot	腳	kʰ a ⁵⁵	骹	734	1
3761	Beijing	Mandarin	179	freeze	結冰	tɕ j ɛ ³⁵ + p i ŋ ⁵⁵	結 冰	735	2 2
3762	Ha_erbin	Mandarin	179	freeze	結冰	t u ŋ ⁵³ + p i ŋ ⁴⁴	凍 冰	736	2 2
3763	Jinan	Mandarin	179	freeze	結冰	tɕ j ə ²¹⁴ + p i ŋ ²¹⁴	結 冰	735	2 2
3764	Rongcheng	Mandarin	179	freeze	結冰	c j ɛ ²¹⁴ + p i ŋ ⁵²	結 冰	735	3 2
3765	Taiyuan	Jin	179	freeze	結冰	tɕ j ə ʔ ² + p i ŋ ²¹	結 冰	735	2 2
3766	Xi_an	Mandarin	179	freeze	結冰	tɕ j ɛ ²¹ + p i ŋ ²¹	結 冰	735	2 2
3767	Chengdu	Mandarin	179	freeze	結冰	tɕ j e ²¹ + p i n ⁴⁵	結 冰	735	2 2
3768	Nanjing	Mandarin	179	freeze	結冰	tɕ j e ʔ ⁵ + p i n ³¹	結 冰	735	2 2
3769	Jixi	Hui	179	freeze	結冰	tɕ j a ʔ ³² + p j ɑ̃ ⁵⁵	結 冰	735	2 2
3770	Suzhou	Wu	179	freeze	結冰	tɕ j ə ʔ ⁴ + p i n ⁴⁴	結 冰	735	2 2
3771	Wenzhou	Wu	179	freeze	結冰	tɕ i ⁴¹ + p e ŋ ⁴⁴	結 冰	735	2 2
3772	Changsha	Xiang	179	freeze	結冰	tɕ j e ²⁴ + p i n ³³	結 冰	735	2 2
3773	Changsha	Xiang	179	freeze	結冰	ɕ j a ¹¹ + l i n ¹³	下 凌	737	3 2
3774	Changsha	Xiang	179	freeze	結冰	k əu ⁵⁵ + l i n ¹³	构 凌	738	2 2
3775	Loudi	Xiang	179	freeze	結冰	tɕʰ j ɔ ⁴² + k ɤ ³⁵	扯 构	739	2 2
3776	Nanchang	Gan	179	freeze	結冰	tɕ j ɛ t ⁵ + p i n ⁴²	結 冰	735	2 2
3777	Meixian	Hakka	179	freeze	結冰	k e t ¹ + p e n ³³	結 冰	735	2 2
3778	Guilin	Pinghua	179	freeze	結冰	tɕ j e ⁵⁵ + p i ŋ ⁴²	結 冰	735	2 2
3779	Guangzhou	Yue	179	freeze	結冰	k i t ³ + p e ŋ ⁵⁵	結 冰	735	2 2
3780	Fuzhou	Min	179	freeze	結冰	k j e ʔ ⁵ + p i ŋ ⁵⁵	結 冰	735	2 2
3781	Xiamen	Min	179	freeze	結冰	k j a t ³² + p i ŋ ⁵⁵	結 冰	735	2 2
3782	Beijing	Mandarin	180	near	近	tɕ i n ⁵¹	近	740	2
3783	Ha_erbin	Mandarin	180	near	近	tɕ i n ⁵³	近	740	2
3784	Jinan	Mandarin	180	near	近	tɕ j ẽ ³¹	近	740	2
3785	Rongcheng	Mandarin	180	near	近	c i n ³³⁴	近	740	2
